Retailer,Retailer ID,Invoice Date,Region,State,City,Product ID,Product,Price per Unit,Sales ID,Units Sold,Total Sales,Operating Profit,Sales Method
Sports Direct,1197831,4/28/2021,South,Tennessee,Knoxville,VK5174,Men's Athletic Footwear,$50.00 ,ADI2021428119783116IM8514,625,"31,250","$14,063 ",Outlet
Sports Direct,1197831,5/2/2021,South,Tennessee,Knoxville,FW4655,Women's Apparel,$45.00 ,ADI202152119783137JZ4368,625,"28,125","$16,875 ",Outlet
Sports Direct,1197831,8/7/2021,South,Alabama,Birmingham,NP6365,Men's Street Footwear,$25.00 ,ADI202187119783106YC6742,625,"15,625","$6,250 ",Outlet
Sports Direct,1197831,8/13/2021,South,Alabama,Birmingham,VL1851,Men's Street Footwear,$30.00 ,ADI2021813119783107GB9690,625,"18,750","$8,438 ",Outlet
Sports Direct,1197831,8/14/2021,South,Alabama,Birmingham,HV5287,Men's Athletic Footwear,$40.00 ,ADI2021814119783126AF9239,625,"25,000","$11,250 ",Outlet
Sports Direct,1197831,9/18/2021,South,Alabama,Birmingham,LW2925,Men's Street Footwear,$55.00 ,ADI2021918119783190OP2051,625,"34,375","$17,188 ",Outlet
Sports Direct,1197831,9/20/2021,South,Alabama,Birmingham,LY8217,Women's Street Footwear,$60.00 ,ADI2021920119783181FD1899,625,"37,500","$18,750 ",Outlet
Sports Direct,1197831,9/30/2021,South,Alabama,Birmingham,WE1288,Men's Street Footwear,$20.00 ,ADI2021930119783143LK1777,625,"12,500","$6,250 ",Outlet
Sports Direct,1197831,10/1/2021,South,Alabama,Birmingham,ZC5171,Men's Athletic Footwear,$20.00 ,ADI2021101119783168BI3649,625,"12,500","$6,250 ",Outlet
Sports Direct,1197831,10/5/2021,South,Alabama,Birmingham,EF5182,Women's Apparel,$60.00 ,ADI2021105119783126OT3645,625,"37,500","$24,375 ",Outlet
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,DY5824,Men's Street Footwear,$55.00 ,ADI20211117112829964ET2402,625,"34,375","$10,313 ",In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,SX8647,Women's Apparel,$95.00 ,ADI20211216112829957AD8078,625,"59,375","$26,719 ",In-store
West Gear,1185732,5/8/2021,Northeast,New York,Albany,WK1179,Women's Apparel,$65.00 ,ADI202158118573200EV6358,625,"40,625","$20,313 ",In-store
West Gear,1185732,6/10/2021,Northeast,New York,Albany,XT9687,Men's Athletic Footwear,$55.00 ,ADI2021610118573201LZ5670,625,"34,375","$12,031 ",In-store
West Gear,1185732,7/8/2021,Northeast,New York,Albany,HT3662,Women's Street Footwear,$55.00 ,ADI202178118573288UN0038,625,"34,375","$8,594 ",In-store
West Gear,1185732,8/9/2021,Northeast,New York,Albany,LC7312,Women's Street Footwear,$55.00 ,ADI202189118573214UJ4379,625,"34,375","$8,594 ",In-store
West Gear,1185732,9/8/2021,Northeast,New York,Albany,GF4148,Women's Apparel,$60.00 ,ADI202198118573213RV4228,625,"37,500","$18,750 ",In-store
West Gear,1185732,10/10/2021,Northeast,New York,Albany,JX4736,Men's Athletic Footwear,$50.00 ,ADI20211010118573204TW9482,625,"31,250","$10,938 ",In-store
West Gear,1185732,10/10/2021,Northeast,New York,Albany,BI9574,Women's Apparel,$65.00 ,ADI20211010118573201JL4693,625,"40,625","$20,313 ",In-store
Kohl's,1185732,12/8/2021,Northeast,New York,Albany,AT5512,Women's Street Footwear,$55.00 ,ADI2021128118573277OC6063,625,"34,375","$8,594 ",In-store
Kohl's,1185732,7/10/2021,West,Wyoming,Cheyenne,GQ1371,Men's Athletic Footwear,$45.00 ,ADI2021710118573224RS6241,625,"28,125","$8,438 ",In-store
Kohl's,1185732,8/11/2021,West,Wyoming,Cheyenne,AJ5716,Men's Athletic Footwear,$45.00 ,ADI2021811118573267ZK2256,625,"28,125","$8,438 ",In-store
Sports Direct,1185732,11/16/2021,Midwest,Michigan,Detroit,GR7844,Women's Apparel,$65.00 ,ADI20211116118573218NW4432,625,"40,625","$22,344 ",In-store
Foot Locker,1185732,1/18/2021,Midwest,Michigan,Detroit,YU9300,Men's Street Footwear,$30.00 ,ADI2021118118573223EW8420,625,"18,750","$7,500 ",In-store
West Gear,1185732,4/11/2021,West,Utah,Salt Lake City,HR2137,Men's Street Footwear,$30.00 ,ADI2021411118573218QC9428,625,"18,750","$7,500 ",In-store
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,FH3954,Men's Street Footwear,$40.00 ,ADI20211117112829916AF3513,625,"25,000","$10,000 ",Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,KQ4795,Women's Apparel,$90.00 ,ADI20211216112829977WS6284,625,"56,250","$19,688 ",Online
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,VY3145,Men's Street Footwear,$25.00 ,ADI202124119783112YX3984,625,"15,625","$4,688 ",Online
Foot Locker,1197831,3/6/2021,West,Idaho,Boise,OX6710,Men's Street Footwear,$30.00 ,ADI202136119783146MF5214,625,"18,750","$6,563 ",Online
Foot Locker,1197831,3/6/2021,West,Idaho,Boise,KE9543,Men's Athletic Footwear,$40.00 ,ADI202136119783125HI6161,625,"25,000","$8,750 ",Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,UW9690,Men's Athletic Footwear,$55.00 ,ADI202195119783149VL8369,625,"34,375","$13,750 ",Online
Sports Direct,1197831,9/5/2021,West,Idaho,Boise,LK3143,Women's Apparel,$50.00 ,ADI202195119783131TP6060,625,"31,250","$17,188 ",Online
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,WH6349,Women's Apparel,$65.00 ,ADI2021115119783113BI5186,625,"40,625","$22,344 ",Online
Foot Locker,1128299,6/23/2021,West,Arizona,Phoenix,ST6233,Men's Street Footwear,$50.00 ,ADI2021623112829952CM3671,625,"31,250","$10,938 ",Online
Foot Locker,1128299,8/23/2021,West,Arizona,Phoenix,AY1422,Men's Street Footwear,$55.00 ,ADI2021823112829971IZ7600,625,"34,375","$12,031 ",Online
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,TT6990,Men's Street Footwear,$45.00 ,ADI20211222112829992WP3455,625,"28,125","$9,844 ",Online
Foot Locker,1128299,12/22/2021,West,Arizona,Phoenix,TS8046,Men's Athletic Footwear,$50.00 ,ADI20211222112829939YY1066,625,"31,250","$12,500 ",Online
Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,SW2612,Men's Street Footwear,$50.00 ,ADI2021927112829939CH3435,625,"31,250","$10,938 ",Online
Kohl's,1128299,9/27/2021,West,New Mexico,Albuquerque,QV0672,Men's Athletic Footwear,$55.00 ,ADI2021927112829930EB0897,625,"34,375","$13,750 ",Online
Sports Direct,1128299,8/13/2021,Southeast,Georgia,Atlanta,CI9664,Men's Athletic Footwear,$60.00 ,ADI2021813112829991LQ1758,625,"37,500","$15,000 ",Online
Foot Locker,1185732,2/7/2021,Southeast,South Carolina,Charleston,NN2361,Women's Athletic Footwear,$35.00 ,ADI202127118573295PC5284,625,"21,875","$6,563 ",Online
Foot Locker,1185732,3/5/2021,Southeast,South Carolina,Charleston,TP9992,Men's Apparel,$45.00 ,ADI202135118573299WT2680,625,"28,125","$9,844 ",Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,KW1052,Men's Apparel,$50.00 ,ADI202146118573217AI9937,625,"31,250","$10,938 ",Online
Sports Direct,1185732,1/6/2021,Southeast,South Carolina,Charleston,RP8704,Men's Apparel,$45.00 ,ADI202116118573207IB0318,625,"28,125","$9,844 ",Online
Sports Direct,1185732,2/4/2021,Southeast,South Carolina,Charleston,JM9516,Men's Athletic Footwear,$35.00 ,ADI202124118573218CC8798,625,"21,875","$7,656 ",Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,BS2411,Women's Street Footwear,$20.00 ,ADI202132118573287TL5392,625,"12,500","$5,000 ",Online
Sports Direct,1185732,3/2/2021,Southeast,North Carolina,Charlotte,AQ4860,Women's Apparel,$30.00 ,ADI202132118573238JG2010,625,"18,750","$9,375 ",Online
Sports Direct,1185732,5/2/2021,Southeast,North Carolina,Charlotte,EV6095,Women's Street Footwear,$40.00 ,ADI202152118573212UV1504,625,"25,000","$10,000 ",Online
Sports Direct,1185732,9/2/2021,Southeast,North Carolina,Charlotte,RF7544,Women's Street Footwear,$30.00 ,ADI202192118573214NE4454,625,"18,750","$7,500 ",Online
Sports Direct,1185732,11/3/2021,Southeast,North Carolina,Charlotte,QO4109,Men's Apparel,$75.00 ,ADI2021113118573293FT4272,625,"46,875","$16,406 ",Online
Amazon,1185732,12/9/2021,Midwest,Ohio,Columbus,GO0840,Men's Athletic Footwear,$65.00 ,ADI2021129118573211VD0576,625,"40,625","$14,219 ",Online
West Gear,1185732,12/9/2021,Midwest,Ohio,Columbus,MP0740,Women's Apparel,$80.00 ,ADI2021129118573291JV4910,625,"50,000","$25,000 ",Online
Foot Locker,1185732,6/18/2021,South,Mississippi,Jackson,BK9186,Women's Apparel,$65.00 ,ADI2021618118573229UT1570,625,"40,625","$20,313 ",Online
Walmart,1185732,8/17/2021,South,Mississippi,Jackson,WR9591,Women's Apparel,$55.00 ,ADI2021817118573209SW3583,625,"34,375","$17,188 ",Online
Sports Direct,1185732,11/17/2021,South,Mississippi,Jackson,JY2269,Men's Street Footwear,$30.00 ,ADI20211117118573275RI3499,625,"18,750","$7,500 ",Online
West Gear,1197831,2/21/2021,South,Arkansas,Little Rock,TZ4951,Men's Street Footwear,$25.00 ,ADI2021221119783174PM6839,625,"15,625","$6,250 ",Online
Kohl's,1197831,12/19/2021,South,Oklahoma,Oklahoma City,NA0431,Men's Street Footwear,$70.00 ,ADI20211219119783196PJ5220,625,"43,750","$17,500 ",Online
Kohl's,1185732,7/6/2021,Northeast,New Jersey,Newark,EL3397,Men's Street Footwear,$50.00 ,ADI202176118573237ND3578,625,"31,250","$10,938 ",In-store
Sports Direct,1185732,6/5/2021,Northeast,Connecticut,Hartford,PE0365,Men's Street Footwear,$55.00 ,ADI202165118573294KQ0555,625,"34,375","$13,750 ",In-store
Sports Direct,1185732,8/4/2021,Northeast,Connecticut,Hartford,YC3062,Men's Street Footwear,$55.00 ,ADI202184118573286QH0525,625,"34,375","$13,750 ",In-store
Foot Locker,1185732,12/17/2021,Northeast,New Hampshire,Manchester,VV6472,Men's Street Footwear,$75.00 ,ADI20211217118573272QO1592,625,"46,875","$18,750 ",Outlet
Foot Locker,1185732,3/17/2021,Midwest,Missouri,St. Louis,LH7290,Men's Street Footwear,$35.00 ,ADI2021317118573229IV3214,620,"21,700","$8,680 ",In-store
Foot Locker,1185732,5/19/2021,Midwest,Missouri,St. Louis,SR1218,Men's Street Footwear,$40.00 ,ADI2021519118573210LD3153,620,"24,800","$9,920 ",In-store
Sports Direct,1197831,8/3/2020,South,Texas,Houston,RR2038,Women's Athletic Footwear,$40.00 ,ADI202083119783157FL7129,600,"24,000","$10,800 ",Outlet
Walmart,1197831,8/16/2020,South,Texas,Houston,MR7606,Men's Apparel,$45.00 ,ADI2020816119783158YR4981,600,"27,000","$8,100 ",Outlet
Walmart,1197831,9/14/2020,South,Texas,Houston,PX0983,Women's Athletic Footwear,$50.00 ,ADI2020914119783125NP9023,600,"30,000","$13,500 ",Outlet
West Gear,1128299,12/22/2020,West,California,San Francisco,BD7662,Women's Athletic Footwear,$60.00 ,ADI20201222112829954YT0914,600,"36,000","$10,800 ",Outlet
Kohl's,1189833,4/8/2021,West,California,Los Angeles,XT2008,Men's Athletic Footwear,$50.00 ,ADI202148118983328GZ9222,600,"30,000","$7,500 ",Outlet
Kohl's,1189833,4/12/2021,West,California,Los Angeles,ZU2459,Women's Apparel,$65.00 ,ADI2021412118983328CG1703,600,"39,000","$7,800 ",Outlet
Kohl's,1189833,5/17/2021,West,California,Los Angeles,JO8415,Men's Apparel,$60.00 ,ADI2021517118983378EE1094,600,"36,000","$19,800 ",Outlet
Kohl's,1189833,5/23/2021,West,California,Los Angeles,MF5305,Men's Apparel,$60.00 ,ADI2021523118983326XR4599,600,"36,000","$19,800 ",Outlet
Sports Direct,1197831,9/3/2021,South,Texas,Dallas,OE8004,Women's Apparel,$30.00 ,ADI202193119783164VL0400,600,"18,000","$9,000 ",Outlet
Sports Direct,1197831,9/13/2021,South,Texas,Dallas,RH7085,Women's Athletic Footwear,$45.00 ,ADI2021913119783155GC0286,600,"27,000","$12,150 ",Outlet
West Gear,1128299,2/6/2020,West,Nevada,Las Vegas,RE7325,Women's Apparel,$80.00 ,ADI202026112829937GB9438,600,"48,000","$12,000 ",Outlet
West Gear,1128299,2/8/2020,West,Nevada,Las Vegas,GF7219,Men's Athletic Footwear,$65.00 ,ADI202028112829976VI9319,600,"39,000","$9,750 ",Outlet
West Gear,1128299,2/19/2020,West,Nevada,Las Vegas,EL1313,Men's Street Footwear,$60.00 ,ADI2020219112829957GL5510,600,"36,000","$12,600 ",In-store
West Gear,1128299,2/20/2020,West,Nevada,Las Vegas,AE0643,Men's Athletic Footwear,$65.00 ,ADI2020220112829990WD9227,600,"39,000","$7,800 ",In-store
West Gear,1128299,5/2/2020,West,Colorado,Denver,DW4268,Men's Street Footwear,$65.00 ,ADI202052112829947BU0029,600,"39,000","$15,600 ",In-store
West Gear,1128299,5/3/2020,West,Colorado,Denver,LF0840,Men's Athletic Footwear,$70.00 ,ADI202053112829992SU2661,600,"42,000","$10,500 ",In-store
West Gear,1128299,7/13/2020,West,Washington,Seattle,KN4534,Men's Street Footwear,$70.00 ,ADI2020713112829907PQ7878,600,"42,000","$12,600 ",In-store
West Gear,1128299,7/14/2020,West,Washington,Seattle,RP0755,Men's Athletic Footwear,$75.00 ,ADI2020714112829995LO2566,600,"45,000","$11,250 ",In-store
West Gear,1128299,7/25/2020,West,Washington,Seattle,RN6776,Men's Street Footwear,$60.00 ,ADI2020725112829900ZM3284,600,"36,000","$10,800 ",In-store
Kohl's,1189833,2/1/2021,Midwest,Montana,Billings,RU6699,Women's Apparel,$60.00 ,ADI202121118983310OK7559,600,"36,000","$9,000 ",Outlet
Kohl's,1189833,2/3/2021,Midwest,Montana,Billings,XF5231,Men's Athletic Footwear,$45.00 ,ADI202123118983309FE4444,600,"27,000","$8,100 ",Outlet
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,IE5534,Men's Street Footwear,$45.00 ,ADI2021214118983341LS4564,600,"27,000","$12,150 ",Outlet
Kohl's,1189833,2/15/2021,Midwest,Montana,Billings,FE7184,Men's Athletic Footwear,$50.00 ,ADI2021215118983304HG8116,600,"30,000","$9,000 ",Outlet
Sports Direct,1197831,4/5/2021,South,Tennessee,Knoxville,GE3130,Women's Street Footwear,$20.00 ,ADI202145119783190QW4729,600,"12,000","$4,800 ",Outlet
Sports Direct,1197831,4/12/2021,South,Tennessee,Knoxville,UQ0613,Women's Athletic Footwear,$40.00 ,ADI2021412119783138HT3526,600,"24,000","$12,000 ",Outlet
Sports Direct,1197831,5/11/2021,South,Tennessee,Knoxville,PW9171,Women's Street Footwear,$55.00 ,ADI2021511119783121MU5098,600,"33,000","$14,850 ",Outlet
Sports Direct,1197831,8/8/2021,South,Alabama,Birmingham,TL3660,Men's Athletic Footwear,$35.00 ,ADI202188119783188JB7972,600,"21,000","$8,400 ",Outlet
Sports Direct,1197831,9/3/2021,South,Alabama,Birmingham,ID4545,Women's Athletic Footwear,$45.00 ,ADI202193119783164AR0689,600,"27,000","$14,850 ",Outlet
Amazon,1185732,12/20/2021,West,Alaska,Anchorage,PA5839,Men's Street Footwear,$75.00 ,ADI20211220118573265SH0902,600,"45,000","$15,750 ",Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,KC8158,Men's Athletic Footwear,$75.00 ,ADI2021610112829975MH4328,600,"45,000","$9,000 ",Outlet
Foot Locker,1128299,6/10/2021,West,Hawaii,Honolulu,LJ7553,Women's Street Footwear,$75.00 ,ADI2021610112829958DL6083,600,"45,000","$11,250 ",Outlet
Foot Locker,1128299,7/9/2021,West,Hawaii,Honolulu,KL8806,Women's Street Footwear,$85.00 ,ADI202179112829926XF6369,600,"51,000","$12,750 ",Outlet
Foot Locker,1128299,8/10/2021,West,Hawaii,Honolulu,VC3534,Women's Street Footwear,$70.00 ,ADI2021810112829920NN0500,600,"42,000","$10,500 ",Outlet
Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,OX3564,Men's Athletic Footwear,$60.00 ,ADI20211110112829905HA4642,600,"36,000","$7,200 ",Outlet
Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,KT3752,Women's Athletic Footwear,$90.00 ,ADI2021716112829962PZ6946,600,"54,000","$16,200 ",In-store
Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,HY4757,Women's Apparel,$90.00 ,ADI20211117112829974PG1598,600,"54,000","$24,300 ",In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,BY9536,Women's Street Footwear,$80.00 ,ADI20211216112829963MY4287,600,"48,000","$14,400 ",In-store
West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,YM6466,Women's Athletic Footwear,$80.00 ,ADI20211216112829934YV4768,600,"48,000","$14,400 ",In-store
West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,AF6517,Women's Street Footwear,$35.00 ,ADI2021210118573210EN6659,600,"21,000","$5,250 ",In-store
West Gear,1185732,4/9/2021,Northeast,New York,Albany,DQ1041,Women's Apparel,$45.00 ,ADI202149118573256OE9916,600,"27,000","$13,500 ",In-store
West Gear,1185732,6/10/2021,Northeast,New York,Albany,AX7358,Women's Street Footwear,$50.00 ,ADI2021610118573248KR2032,600,"30,000","$7,500 ",In-store
West Gear,1185732,7/8/2021,Northeast,New York,Albany,IL6204,Men's Apparel,$65.00 ,ADI202178118573282DS8447,600,"39,000","$13,650 ",In-store
West Gear,1185732,11/9/2021,Northeast,New York,Albany,WD7300,Men's Athletic Footwear,$50.00 ,ADI2021119118573262MS8733,600,"30,000","$10,500 ",In-store
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,BP4817,Men's Athletic Footwear,$40.00 ,ADI2021114118573212LC4426,600,"24,000","$7,200 ",In-store
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,IT1598,Women's Street Footwear,$30.00 ,ADI2021114118573251EG5445,600,"18,000","$6,300 ",In-store
Kohl's,1185732,1/14/2021,Northeast,New York,Albany,JD9529,Women's Apparel,$40.00 ,ADI2021114118573276CE0533,600,"24,000","$6,000 ",In-store
Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,XJ3448,Women's Apparel,$40.00 ,ADI2021212118573220BW4851,600,"24,000","$6,000 ",In-store
Kohl's,1185732,5/10/2021,West,Wyoming,Cheyenne,SO1711,Women's Apparel,$55.00 ,ADI2021510118573230HI9818,600,"33,000","$8,250 ",In-store
Kohl's,1185732,6/12/2021,West,Wyoming,Cheyenne,MU4246,Men's Athletic Footwear,$45.00 ,ADI2021612118573236AJ0371,600,"27,000","$8,100 ",In-store
Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,QN5443,Men's Athletic Footwear,$45.00 ,ADI2021910118573282QG3337,600,"27,000","$8,100 ",In-store
Kohl's,1185732,9/10/2021,West,Wyoming,Cheyenne,ZS4873,Women's Apparel,$55.00 ,ADI2021910118573200LA5940,600,"33,000","$8,250 ",In-store
Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,RP0733,Men's Athletic Footwear,$45.00 ,ADI20211012118573238WF2099,600,"27,000","$8,100 ",In-store
Kohl's,1185732,10/12/2021,West,Wyoming,Cheyenne,WS9539,Women's Apparel,$60.00 ,ADI20211012118573244UA4100,600,"36,000","$9,000 ",In-store
Kohl's,1185732,12/10/2021,West,Wyoming,Cheyenne,DJ6837,Men's Athletic Footwear,$45.00 ,ADI20211210118573238KQ3773,600,"27,000","$8,100 ",In-store
Foot Locker,1185732,12/10/2021,West,Wyoming,Cheyenne,KF8584,Women's Apparel,$60.00 ,ADI20211210118573294UT7915,600,"36,000","$9,000 ",In-store
Foot Locker,1128299,7/23/2021,Southeast,Virginia,Richmond,CH5641,Men's Apparel,$90.00 ,ADI2021723112829961PC7274,600,"54,000","$21,600 ",In-store
Sports Direct,1185732,9/15/2021,Midwest,Michigan,Detroit,AU8604,Men's Athletic Footwear,$40.00 ,ADI2021915118573202UO1387,600,"24,000","$9,600 ",In-store
Foot Locker,1185732,12/15/2021,Midwest,Michigan,Detroit,HE5192,Women's Street Footwear,$50.00 ,ADI20211215118573272BU7215,600,"30,000","$9,000 ",In-store
Foot Locker,1185732,6/18/2021,Midwest,Missouri,St. Louis,NA2213,Men's Street Footwear,$35.00 ,ADI2021618118573248AH2913,600,"21,000","$8,400 ",In-store
Foot Locker,1185732,9/19/2021,Midwest,Missouri,St. Louis,JK1504,Men's Street Footwear,$35.00 ,ADI2021919118573236UV5385,600,"21,000","$8,400 ",In-store
West Gear,1185732,7/10/2021,West,Utah,Salt Lake City,XY5287,Women's Apparel,$40.00 ,ADI2021710118573200DL4560,600,"24,000","$12,000 ",In-store
West Gear,1128299,7/23/2021,West,Oregon,Portland,UE9925,Men's Apparel,$90.00 ,ADI2021723112829965PR9014,600,"54,000","$21,600 ",In-store
West Gear,1128299,7/16/2021,South,Louisiana,New Orleans,WP3656,Women's Athletic Footwear,$90.00 ,ADI2021716112829976IE8486,600,"54,000","$21,600 ",Online
West Gear,1128299,11/17/2021,South,Louisiana,New Orleans,FV4045,Women's Apparel,$85.00 ,ADI20211117112829917FP6849,600,"51,000","$17,850 ",Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,RS7242,Women's Street Footwear,$75.00 ,ADI20211216112829954TD9400,600,"45,000","$18,000 ",Online
Foot Locker,1128299,12/16/2021,South,Louisiana,New Orleans,AU7104,Women's Athletic Footwear,$75.00 ,ADI20211216112829914GH3569,600,"45,000","$18,000 ",Online
Foot Locker,1197831,2/4/2021,South,Louisiana,New Orleans,EW3158,Men's Athletic Footwear,$35.00 ,ADI202124119783121FV7681,600,"21,000","$6,300 ",Online
West Gear,1197831,6/4/2021,West,Idaho,Boise,AG0376,Women's Street Footwear,$50.00 ,ADI202164119783122MG1731,600,"30,000","$10,500 ",Online
Sports Direct,1197831,11/5/2021,West,Idaho,Boise,UF3800,Women's Street Footwear,$60.00 ,ADI2021115119783164SC0062,600,"36,000","$14,400 ",Online
Kohl's,1128299,6/26/2021,West,New Mexico,Albuquerque,KH0743,Women's Apparel,$75.00 ,ADI2021626112829915KP9252,600,"45,000","$11,250 ",Online
Kohl's,1128299,7/25/2021,West,New Mexico,Albuquerque,ZD3413,Men's Athletic Footwear,$60.00 ,ADI2021725112829964CZ4491,600,"36,000","$14,400 ",Online
Kohl's,1128299,11/26/2021,West,New Mexico,Albuquerque,AY9548,Men's Athletic Footwear,$65.00 ,ADI20211126112829976XI4085,600,"39,000","$15,600 ",Online
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,CK9458,Men's Street Footwear,$45.00 ,ADI2021914112829907YQ8174,600,"27,000","$10,800 ",Online
Sports Direct,1128299,9/14/2021,Southeast,Georgia,Atlanta,BA1679,Men's Athletic Footwear,$50.00 ,ADI2021914112829961HF1674,600,"30,000","$12,000 ",Online
Foot Locker,1185732,4/6/2021,Southeast,South Carolina,Charleston,VS0795,Women's Athletic Footwear,$30.00 ,ADI202146118573231KQ6287,600,"18,000","$5,400 ",Online
